conf_number	atoms_swapped BE_dft	BE_alchemy	diff	element_type	x	y	z
2	9Pt-1Au	-0.391521359999984	-0.40412841	0.012607050000016	5	2.9153588482	0.0061029735	19.4282557045	2	1.4690435159	2.4082717873	19.1783636019	1	-0.0470193317	0.0567286528	19.1740999058	1	4.2943283469	2.3891403073	19.2077630719	5	5.633842049	4.7937276278	19.4140125347	4	5.7216065562	-0.0047505369	19.2203830949	4	8.517348822	4.8590220752	19.2277979434	3	5.6263268533	6.5439806633	16.9318959818	1	2.7975534975	1.5946250483	16.8489746987	4	8.355210535	6.5826415756	16.9566236593	5	2.8601887341	4.858459339	19.4734614673	2	7.084738354	2.4038947466	19.2437263166	3	5.6300749778	1.6253910026	16.9001830085	5	7.0582410129	4.0855716587	16.9144376597	3	4.1911678569	4.0212952789	16.9656618627	3	11.2562812719	6.5148889347	16.864345421	3	9.8748077093	4.052689631	16.8915690838	1	1.3972219862	0.8069495826	14.6003345179	2	4.1722327955	0.7765567637	14.5855204882	1	7.0116240015	5.7069681542	14.5819577874	4	2.8227883089	3.1798497624	14.5744598527	2	8.4974938909	1.6119785998	16.8618648628	4	4.2774037394	5.7275519559	14.5255636861	2	9.8260962012	5.7149012507	14.5492459113	5	5.618421699	3.2323501226	14.5129665418	5	8.4377230917	3.2385991822	14.5150220999	4	7.0984589278	0.7935285717	14.4346961097	3	2.7621723789	0.0047877164	12.3006356573	1	-0.0549853186	-0.0412197266	12.2625640173	5	1.3406354621	2.3997084331	12.2046234711	1	4.2157367595	2.4414031514	12.2444176581	4	5.5976616651	4.8707672225	12.2631835015	4	5.6175175727	0.0897256066	12.225323782	2	8.404483689	4.893555065	12.2363116627	2	2.7974939465	4.8527575335	12.2925952133	1	6.9698839227	2.4241918339	12.2103175047	1	5.6104006219	6.444957981	10.0866199639	2	2.8246494842	1.6145476812	9.9707772582	2	8.3999685279	6.5149338701	9.9325403443	5	6.9956268413	4.0892779004	9.8776057451	3	5.6124962139	1.617108362	9.7799975135	4	4.2320828664	4.0377126874	10.0429837026	5	11.3010547545	6.4626056603	9.9312567173	3	9.8525779422	4.0626629534	9.7279350557	3	8.470818116	1.5646410443	9.7957206708	6	2.618727396	0.2237900107	21.4661369561	7	2.8165329065	0.0122263021	22.5856277298
2	9Pt-2Au	-0.3823285	-0.39932841	0.01699991	5	2.9214992556	0.007940969	19.4570438347	2	1.4800866312	2.411115886	19.1686448711	1	-0.0423417104	0.0631134476	19.1835008661	1	4.3003093596	2.3910559071	19.2151574142	5	5.6421869031	4.795134557	19.4222568191	4	5.7248521553	0.0017146279	19.2308513396	4	8.5248899001	4.8629283129	19.2288830145	3	5.624799698	6.5530551339	16.9525374908	1	2.7972143502	1.6036170655	16.8415687128	4	8.3619618248	6.5917102264	16.9683710584	5	2.8658172691	4.8630287676	19.4695825262	2	7.0964038431	2.4093227405	19.245402203	3	5.6293066734	1.6303796926	16.9090605632	5	7.0580607276	4.0922520794	16.9164269093	3	4.1901061235	4.0265753178	16.9710508218	3	11.2524395246	6.5248015252	16.8743306347	3	9.8747587128	4.0598098604	16.8778229746	1	1.3888549643	0.8017667402	14.5936616745	2	4.1645412375	0.783853549	14.5850754856	1	7.023401079	5.7276825893	14.631129003	4	2.8264228439	3.19484256	14.5607679966	2	8.4953984869	1.6193944463	16.8513812743	4	4.2586011144	5.7348345398	14.5529948431	2	9.8304054266	5.7255270781	14.5419360632	5	5.6153741901	3.2199032503	14.5238199056	5	8.4357215038	3.2454581059	14.5053152157	4	7.0938559327	0.8002359746	14.4247750758	3	2.7720115632	0.0130641952	12.2876920572	5	1.3511647551	2.3912312962	12.198835889	1	-0.0737779028	-0.0145328861	12.2462270345	1	4.2006963644	2.4214053097	12.2207704371	5	5.6128878182	4.8937106042	12.2840316547	4	5.6125018639	0.0823713038	12.2116087061	2	8.4338166146	4.8918959416	12.2324225332	2	2.8009913889	4.8451707076	12.2703177719	1	6.9949519439	2.4018919919	12.1745349872	1	5.629580414	6.4195635159	10.0040212263	2	2.8146262351	1.5963100372	9.9503451693	2	8.3690004123	6.4670357461	9.9223805745	4	6.9646675847	4.0662369451	10.0075564027	3	5.6039321093	1.6001721069	9.7734709209	4	4.2522963903	4.0244029232	9.9939724511	5	11.309026065	6.4398523399	9.9205522761	3	9.8270459575	4.0506186216	9.7274357403	3	8.4465147098	1.5750258593	9.7911389169	6	2.6169728682	0.2356833584	21.4902109735	7	2.8102648236	0.0188911319	22.6094866864
2	9Pt-3Au	-0.386700210000015	-0.40282841	0.016128199999985	5	2.9118330859	0.0084251131	19.4365749979	2	1.4757600793	2.4127424058	19.1688883725	1	-0.0413305989	0.0611105316	19.1775917539	1	4.2967677674	2.3902372912	19.218041608	5	5.6397997718	4.797640653	19.4021443103	4	5.7191935378	0.0020461854	19.2349721984	4	8.5211755021	4.8594615416	19.2261569391	3	5.6221686411	6.5476755395	16.9243972051	4	8.3582264157	6.5819996507	16.9741187351	1	2.7928999209	1.5997728258	16.8413826676	5	2.8628163514	4.8654693698	19.4519914725	2	7.0926146977	2.4096642895	19.2380126657	3	5.6267819925	1.6238769144	16.913305728	5	7.0553509211	4.0833725305	16.9046459562	3	4.186765498	4.0163303286	16.9633269794	3	11.2502036622	6.5130790151	16.8814259174	3	9.8710996035	4.0508311426	16.8732775129	1	1.3784753928	0.8109722786	14.5574751599	2	4.1602618261	0.7733374091	14.5979753835	1	7.0171343751	5.7098122393	14.6197060011	4	2.8111275176	3.1911025935	14.5461174121	4	4.2508761065	5.7207997546	14.5458243384	2	8.4933390035	1.6120922306	16.8525764322	2	9.8151754306	5.719074187	14.5525599065	5	5.6026430033	3.2137248297	14.5214216573	4	7.0745195155	0.7866946427	14.4605412696	5	8.4231957536	3.2363479294	14.4992379705	3	2.7708920921	-0.0044379337	12.2994695307	4	1.3696862229	2.3873875769	12.2364093485	1	-0.038896855	0.0238172845	12.2759599316	1	4.1732914492	2.4136310578	12.2375063533	5	5.6265850831	4.8559331686	12.2549291674	4	5.6198476318	0.0852035967	12.2345479536	2	8.4397834827	4.8659203592	12.2143771474	2	2.7976389767	4.8436747502	12.2797284024	1	7.0537644773	2.3817257351	12.2088661469	1	5.6090593995	6.4607025304	10.029112255	2	2.8096240445	1.6206313312	9.9924123648	2	8.3921180569	6.521509632	9.9331066946	3	5.6075928655	1.62752659	9.8066935987	5	6.9956582643	4.1005681585	9.8185398101	4	4.2326822362	4.0490454167	9.9932034429	5	11.3025482527	6.470330276	9.943151601	3	9.8509585568	4.0615971393	9.767063394	3	8.4672676585	1.5832583437	9.8492121325	6	2.6119509386	0.2029966689	21.4706136909	7	2.8231723918	0.0123408954	22.5917674827
2	9Pt-4Au	-0.319549440000003	-0.27582841	-0.043721030000003	5	2.9288063931	0.0153211057	19.4670468829	2	1.4846687478	2.4352981984	19.1804392777	1	-0.0595539015	0.013579128	19.2099270722	1	4.2587052305	2.4377058277	19.2219361052	5	5.6034018979	4.8065670762	19.4075585452	4	5.7331137434	-0.0216573595	19.2433425776	4	8.5493819325	4.8589460024	19.2316236901	3	5.6187547303	6.5475088472	16.9605037044	4	8.3504371136	6.5942779758	17.0003277973	1	2.7941451223	1.6036970531	16.8746008251	4	2.8449006364	4.8826485371	19.2829477618	2	7.0959594573	2.4049078561	19.264541974	3	5.6248202469	1.6263377827	16.9411663546	5	7.0621228075	4.086764554	16.9403141278	3	4.1918841318	4.0264888344	16.9496077566	3	11.2518315353	6.519427961	16.8713705416	3	9.87763907	4.0528287684	16.8638748546	1	1.388106439	0.8088827608	14.615859005	1	7.0230628696	5.7140357963	14.6489187204	2	4.1669121587	0.7789066531	14.6074607537	4	2.8262435484	3.1850453411	14.5433338327	2	8.4951255183	1.6197380056	16.8804288713	4	4.2692507956	5.7384066559	14.5306191254	2	9.8192327462	5.7152720457	14.5426277941	5	5.6147383732	3.2246220999	14.5343545745	5	8.4354687084	3.2328016271	14.5174809383	4	7.0851615471	0.7960995193	14.4550028694	3	2.7669224417	-0.0019398668	12.3116773977	1	-0.0759345974	-0.0100067428	12.2677486146	5	1.3409473585	2.3863545281	12.1994125596	1	4.2043632983	2.4186654949	12.2308608101	5	5.624653921	4.8595366427	12.2543496283	4	5.6094113689	0.0863095093	12.233275121	2	8.4217952298	4.8756802258	12.2222047601	2	2.7926914997	4.8455242676	12.2720310083	1	6.994032686	2.3804358144	12.2067307957	1	5.6195843615	6.4537370924	10.0234147331	2	2.8240613836	1.6030534698	9.9644382349	2	8.3958797579	6.5049709209	9.9332782744	3	5.6157734043	1.612299723	9.7837519919	5	7.0061410531	4.0819590283	9.8191090466	4	4.2364771691	4.0315314477	9.9924999951	5	11.315656484	6.4647978679	9.9361147364	3	9.8605704441	4.0621367594	9.7130490938	3	8.4715176894	1.5686310051	9.7695471192	6	2.6395685392	0.1921691925	21.4815393074	7	2.7856649081	0.040750966	22.6181114383
2	9Pt-5Au	-0.375065240000026	-0.31602841	-0.059036830000026	5	2.9072417883	0.0131924852	19.4533360832	2	1.4729340189	2.40933192	19.1771989981	1	-0.0643970374	0.0687766307	19.1848379051	1	4.2807385418	2.387232527	19.2096675241	5	5.6305438739	4.7922614436	19.3806390139	4	5.7067222451	0.0135025586	19.2119359837	4	8.5033292856	4.8586580917	19.2023780729	3	5.6225739539	6.5462837506	16.9479161737	1	2.8022544358	1.5961294855	16.8638583986	4	8.3568085168	6.5692614027	16.9591767048	5	2.8511250123	4.8774414579	19.4390913568	2	7.0796612144	2.4110191376	19.2163944665	3	5.6310786175	1.6356691783	16.9013711456	4	7.0789840393	4.0973868382	16.9281758742	3	4.215654608	4.0312139316	16.9725720669	3	11.2566786228	6.5245830948	16.8684835089	3	9.8829843049	4.0524211298	16.8809195848	1	1.3940513054	0.805929539	14.612302989	1	7.0217853254	5.7054254029	14.6678406928	2	4.1657728347	0.781811696	14.5922712291	4	2.8373805549	3.197235808	14.5645501628	4	4.2595086816	5.7381565606	14.5398200561	2	8.4924809658	1.621504509	16.8602392485	2	9.830855612	5.7239534336	14.539179194	5	5.6280911695	3.2423730441	14.557416093	5	8.4303093141	3.2504320897	14.5350716212	4	7.0832986539	0.795393741	14.4348322884	3	2.7615486314	-0.0092337618	12.312008996	5	1.3398183563	2.3840108627	12.2241093104	1	-0.0720204722	-0.0199341526	12.2629131083	1	4.2075549995	2.4195302767	12.2423487276	5	5.6132554203	4.8544278779	12.2623842601	4	5.6097895005	0.0878053577	12.2191623013	2	8.4239895508	4.8781377021	12.2278189169	2	2.7937838847	4.8444424003	12.2701023296	1	6.9901068115	2.3854448332	12.210830225	1	5.6133070519	6.4545792304	10.032736425	2	2.8232265781	1.6069539691	9.9804024015	2	8.3920625558	6.5063396232	9.9348686294	5	7.0026004474	4.083761967	9.8295524643	3	5.6119019448	1.6164471406	9.7774302179	4	4.2352266313	4.0344948219	9.998131779	5	11.3092411201	6.4612939064	9.9320724238	3	9.858147573	4.0610451955	9.7197760533	3	8.469890967	1.5692585359	9.7968583518	6	2.599136203	0.2004055089	21.4866207537	7	2.8430817853	-0.0047361827	22.5987568886
2	9Pt-6Au	-0.388287179999992	-0.40292841	0.014641230000008	5	2.9066890429	-0.001093899	19.4378282195	2	1.4638289417	2.4016299995	19.1705205331	1	4.2930519658	2.3868997746	19.2116402632	1	-0.0458816144	0.0509524078	19.1787116124	5	5.6402047473	4.789883304	19.4158773659	4	5.7150696247	-0.0084671522	19.2275125778	4	8.5175050155	4.859923569	19.2226061144	3	5.6223495823	6.5384923472	16.947865524	1	2.7910827935	1.5928462469	16.8495771908	4	8.3572983688	6.5824644892	16.9598172922	5	2.8609903651	4.8544871059	19.4633396957	2	7.0861747975	2.3976712843	19.2367763562	3	5.6248522106	1.6182763145	16.9062877572	5	7.0582027354	4.0788123591	16.9133464745	3	4.1892697582	4.0155906381	16.9719534223	3	11.2491431384	6.5119663456	16.8785675677	3	9.8724351019	4.0494492113	16.8815799116	1	1.3948918249	0.78969509	14.5891841019	2	4.1640860166	0.7695276614	14.582129832	1	7.0173603022	5.7115713151	14.6185744026	4	2.8196066281	3.1742460466	14.5717256654	2	8.4977202553	1.6081994682	16.8470056479	4	4.2626606993	5.7221335568	14.5582786183	2	9.8181238381	5.7102320297	14.5516391134	5	5.6056386459	3.2143712159	14.5206704552	4	7.0868744473	0.7894433216	14.4471892576	5	8.4288342641	3.2351573774	14.4969401366	3	2.7775288921	-0.002551459	12.2774609237	1	-0.0591488076	-0.0185052525	12.2756113292	5	1.3541485717	2.3837076561	12.1963296107	1	4.2091300869	2.4167120259	12.2140358963	5	5.6269166395	4.8598565612	12.2608984341	4	5.6220332853	0.0899166765	12.2360932109	2	8.4317672918	4.8795414351	12.212613019	2	2.8038209709	4.8268339275	12.3151098439	1	7.004250173	2.3917270584	12.1935030659	1	5.5700481152	6.4735126847	10.0289529138	2	2.8344809171	1.6288686614	9.9546602702	2	8.4318635194	6.5314311682	9.9254581028	3	5.6239660233	1.6368083964	9.7832548008	5	6.993633372	4.1172365221	9.830813794	4	4.2078390071	4.0946632814	9.9917334487	4	11.3025126906	6.4739095878	10.0935461234	3	9.8567532149	4.088103997	9.7186509299	3	8.4586436125	1.5603046846	9.7892863027	6	2.6531110472	0.2661690568	21.471554985	7	2.7827378802	0.0184479016	22.5936488856
2	9Pt-7Au	-0.337765610000019	-0.25552841	-0.082237200000019	5	2.8983927894	-0.0030530586	19.4804103201	2	1.4807801179	2.4132699525	19.1813279013	1	-0.0217367143	0.0233430642	19.1980496536	1	4.3443551121	2.4291731761	19.2463963577	4	5.6637484465	4.7949398824	19.2551016651	4	5.7202947967	0.0046680718	19.246693438	4	8.4963003311	4.8577093229	19.2314967433	3	5.6240263397	6.5497950737	16.9543122124	1	2.7942257059	1.6012835541	16.8775581203	4	8.3621543677	6.5920272823	16.994289443	5	2.8973990868	4.8689696812	19.4395069424	2	7.0947551582	2.4188491627	19.2599738506	3	5.6243722515	1.6316663564	16.9278366108	5	7.052775856	4.0836510266	16.9000879503	3	4.1893929082	4.0231432964	16.9558298026	3	11.2529350258	6.5269598753	16.8813194042	3	9.8705147991	4.0615373117	16.8906319829	1	1.3837553991	0.8109202151	14.6141918382	2	4.1582645052	0.7776570248	14.6075946949	1	7.0157571846	5.7187333394	14.6338590854	4	2.8203324272	3.190372463	14.5693871089	2	8.4960864153	1.6210257398	16.8762344979	4	4.2620240826	5.7397843922	14.5354461514	2	9.8198183672	5.7181830712	14.5529080717	5	5.6032967539	3.2174003305	14.5089030988	5	8.4288853901	3.2367768486	14.5155519402	4	7.0835444054	0.800675314	14.4447794274	3	2.766324914	0.0017372776	12.3041182126	1	-0.0774776046	-0.0099995527	12.2647745292	5	1.3389338196	2.3856031844	12.2033976155	1	4.1954474278	2.4200501691	12.2294915345	5	5.618343815	4.8685550293	12.2499649331	4	5.6064448483	0.0865689286	12.2295766271	2	8.4178463121	4.8779318375	12.2231855516	2	2.7894242465	4.8445611602	12.2798479896	1	6.9930973248	2.3811256276	12.19857652	1	5.6188617645	6.4504277101	10.0141525289	2	2.8201300246	1.6002744307	9.9594804229	2	8.3926904161	6.5033476077	9.9303529454	3	5.6128864004	1.6111555824	9.779584687	5	7.0032416579	4.0764438697	9.8202649963	4	4.2306294226	4.0284229782	9.9981056797	5	11.311489106	6.4619509443	9.9414981165	3	9.8557750831	4.0609255721	9.7173775824	3	8.4679253492	1.5654960569	9.7647576709	6	2.6369630926	0.2335183825	21.5034679907	7	2.7686712703	0.0034974333	22.6287065528
2	9Pt-8Au	-0.384981660000022	-0.38862841	0.003646749999978	5	2.9124444289	0.0029109184	19.4447951902	2	1.4696891396	2.406121186	19.1673851908	1	4.2954310372	2.3845967632	19.2175662559	5	5.6362577965	4.7884743603	19.4140270751	4	5.7147385866	-0.0027891519	19.2191525013	4	8.5114485864	4.8577348223	19.2052563439	3	5.6194989736	6.5473206445	16.9532185696	1	2.7887703646	1.5993796299	16.8414131271	4	8.3554653257	6.5908901962	16.9484866435	5	2.8569548831	4.8597006398	19.4469728547	2	7.0887720937	2.4040961456	19.2379612639	3	5.6214790856	1.6319006323	16.9019493787	5	7.039442313	4.0826660573	16.8945077957	3	4.1921834604	4.0204487121	16.9685943966	1	8.38402553	0.0583870904	19.1843844187	3	11.2470828866	6.5174720284	16.8657226509	3	9.8676772727	4.051260216	16.8684918001	1	1.3809142324	0.8038810561	14.6006105653	2	4.1742770878	0.7959329879	14.5855273657	1	7.0094962853	5.6945058948	14.6203912536	4	2.8501497282	3.2021746373	14.5658186012	4	4.2684094558	5.7172791984	14.5552240828	2	8.4907508385	1.6114512863	16.8579160628	2	9.8217580207	5.720001685	14.5365900631	4	5.6031464184	3.2355601162	14.5327636731	5	8.4184644316	3.2507640886	14.5036598148	4	7.0640262659	0.8189349492	14.4528282816	3	2.7777288447	-0.0055598732	12.3063908756	1	4.227623597	2.4265168188	12.2637788635	5	5.6326574586	4.8489296589	12.2752379959	4	5.6216836164	0.0774092833	12.2218941756	2	8.4394876323	4.8783325918	12.1973347549	2	2.8031544661	4.8500795148	12.2771232266	1	6.9752246086	2.4049734489	12.2439208414	1	12.5899394335	7.2905881525	12.294587667	5	9.8029881328	2.3909808692	12.2214420254	1	5.6153669797	6.4520881504	10.0527664399	2	2.8278906543	1.6108054996	9.9788809934	2	8.3975011004	6.5147687536	9.9171977452	3	5.615785374	1.621970156	9.7948971634	5	7.0019171004	4.0924731486	9.8177802481	4	4.235473991	4.0384857025	10.0073868012	5	11.3138351424	6.4627967891	9.9390394202	3	9.860738906	4.0632655208	9.7112911524	3	8.4669784226	1.5749185271	9.8313017811	6	2.6043779639	0.2153110036	21.4803367115	7	2.8261320466	0.0089154933	22.5965568968
2	9Pt-9Au	-0.378614299999981	-0.37722841	-0.001385889999981	5	2.9208370197	0.0026093042	19.467299046	2	1.4759434712	2.4039018438	19.1602097045	1	-0.0398963968	0.0585881932	19.1679114778	1	4.2987271882	2.3893588495	19.2080230899	5	5.6471402618	4.7866316009	19.3840191499	4	5.7245405143	-0.0034106131	19.2330401039	4	8.5200639652	4.8551448501	19.2181302064	3	5.6234823991	6.5455259988	16.935438617	4	8.3565948619	6.6000993072	16.9862310285	1	2.7946140434	1.6000937573	16.8469644705	5	2.8647628822	4.854110456	19.4444279077	2	7.1004846817	2.4052670617	19.2305677848	3	5.6246730618	1.6295352378	16.9186503992	5	7.068237775	4.0828928256	16.8762302408	3	4.1883631579	4.0261938903	16.9494027024	3	11.2488697994	6.5196863365	16.874581211	3	9.8656731826	4.0517494447	16.8674843727	1	1.3803051397	0.8227402044	14.5872469399	2	4.1653728315	0.7790924531	14.6015662138	1	7.0426323458	5.6710361796	14.6102369997	4	2.7946351085	3.1972717358	14.5577059683	4	4.2501422585	5.7331204554	14.5413522574	2	8.4952950311	1.6199905408	16.8348475088	2	9.8052929115	5.7001372018	14.5568404051	5	5.6095097844	3.2210939186	14.5118416169	4	7.0965485951	0.8143107573	14.4588916977	4	8.4301861408	3.2155483917	14.4980057721	3	2.7719197096	0.0070637024	12.3106968074	1	-0.0738952508	-0.0173274946	12.2691144155	5	1.3318992551	2.3873443209	12.2136567339	1	4.1959328645	2.4222144766	12.2425706618	5	5.6178592076	4.8756007638	12.2532302542	4	5.6239682534	0.0894583276	12.2565794989	2	8.4182706461	4.8751828175	12.24446312	2	2.7907769192	4.8481436941	12.2772606309	1	7.0188518197	2.4042258331	12.2338477465	1	5.6196280297	6.4594520208	10.0323352223	2	2.8186026092	1.6103832018	9.9708845316	2	8.4075497002	6.5136115414	9.9538587492	3	5.6184159859	1.6242078841	9.8223948599	5	7.0034492555	4.0906172757	9.831430146	4	4.2282417065	4.0361807759	10.0037567411	5	11.3111387621	6.4663694331	9.9467230545	3	9.8529538463	4.0662442282	9.7274118798	3	8.4685290857	1.5736012449	9.7834343785	6	2.6059428651	0.2129628748	21.4969772302	7	2.8010327141	0.0331988946	22.622587445
3	9Pt-1Au	-0.349518330000024	-0.36316962	0.013651289999976	5	2.728505834	-0.1079893839	19.3995244058	3	5.583088737	-0.038582777	19.2741873313	5	4.1835572465	2.4308067254	19.3439295293	3	5.6312675701	4.7556648858	19.3928398921	1	8.4473184771	4.7883245586	19.0835707239	3	-0.0892951438	0.0142710431	19.3581761912	4	5.7019772966	6.4711072572	16.9867060122	1	8.4330698034	6.4464457041	16.8857324355	3	2.829192479	1.5790998394	16.8917776094	2	11.1609653186	4.8293565103	19.1868531488	1	7.0478622722	2.4422833579	19.1334290554	5	5.5775298008	1.540795611	16.813087978	5	7.0477420263	4.0771780889	16.8897864903	4	9.7231949579	2.5105974265	19.201193448	4	11.2361447645	6.4584741363	16.8778690082	2	9.8353856492	4.0736459121	16.840831263	5	4.2076635465	4.0374389462	16.811221713	2	7.009184827	5.7037000931	14.5643301601	1	4.2389771871	0.8467624468	14.4789216607	5	1.4563243599	0.8657952563	14.5299184994	5	8.4266504339	1.5928665129	16.896763788	5	9.7628263571	5.712073507	14.5461593631	1	2.8560476121	3.28196442	14.5215862025	4	4.2345331083	5.7219348169	14.5796465224	4	6.9827513257	0.8070911895	14.4910762715	1	5.5930505945	3.2343171507	14.5084049199	2	8.3810007572	3.2658983657	14.5240598092	2	2.8522318982	-0.0255378131	12.2666357114	4	4.2338485986	2.4040123501	12.3379572821	1	5.624718626	0.010392583	12.2762395568	1	8.3993617721	4.91942805	12.2574251755	4	5.6118344793	4.8713975064	12.3368528547	1	-0.0198395085	-0.0518661947	12.2883187503	2	11.2178803825	4.9203106057	12.3423461543	3	7.0123529592	2.3988229174	12.1743797134	3	9.8113216588	2.4890653474	12.2619179389	4	2.8490523234	1.6828180931	10.0361227376	5	8.5169801625	6.52790241	9.9458148018	3	5.6529838471	6.5187740196	9.8686085399	3	7.0913076481	4.0755322366	9.8400337593	4	11.284819454	6.5413656472	10.1143099181	3	5.655731116	1.6499235056	9.7165623902	2	4.2183139289	4.0976335861	10.0693944478	2	9.9021457402	4.0975850676	9.9702405737	2	8.5116805691	1.5938633123	9.9364059348	6	3.0097595696	0.0435636801	21.4097480493	7	2.8755375762	0.0547474888	22.559463278
